,SMILES,Parent_SMILES
426,O=CC(O)C(O)C(O)C(O)CO,O=CC(O)C(O)C(O)C(O)CO
427,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1
428,Oc1ccc(C2Oc3c(CC2O)c(O)cc(O)c3C2c3c(OC(c4ccc(O)cc4)C2O)c2c(cc3O)OC3(c4ccc(O)cc4)Oc4cc(O)cc(O)c4C2C3O)cc1,Oc1ccc(C2Oc3c(c(O)cc(O)c3C3c4c(O)cc5c(c4OC(c4ccc(O)cc4)C3O)C3c4c(O)cc(O)cc4OC(c4ccc(O)cc4)(O5)C3O)CC2O)cc1
429,OC[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
430,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C,COC(=O)C(NC(=O)C(N)CC(=O)O)C(=O)OC1C(C)CCCC1C
431,CC1(OC2OC(CO)C(Cl)C(O)C2O)OC(CCl)C(F)C1O,CC1(OC2OC(CO)C(Cl)C(O)C2O)OC(CCl)C(F)C1O
432,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O
433,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12
434,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
435,COCC1CCC=C1C=NO,COCC1CCC=C1C=NO
436,OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1O,OCC1OC(OC2(CBr)OC(CBr)C(O)C2O)C(O)C(O)C1O
437,CC(NC(=Nc1cnc2ccccc2c1)NCC(=O)O)c1ccccc1,CC(NC(=Nc1cnc2ccccc2c1)NCC(=O)O)c1ccccc1
438,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(Oc4cc2cc(c4OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O)c(Cl)c3,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O
439,COc1c(N2CCN[C@H](C)C2)c(F)cc2c1n(C1CC1)cc(C(=O)O)c2=O,COc1c(N2CCN[C@H](C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
440,COC(=O)/C=C\c1ccc(O)cc1,COC(=O)/C=C\c1ccc(O)cc1
441,C=CC1CN2CCC1CC2C(O)c1c2cc(OC)ccc2ncc1,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
442,COc1ccc(C2OCc3c(cccc3)S2)c(C=Cc2ccc([N+](=O)[O-])cc2)c1O,COc1ccc(C2OCc3ccccc3S2)c(C=Cc2ccc([N+](=O)[O-])cc2)c1O
443,O=S(=O)(O)Nc1ccccc1,O=S(=O)(O)Nc1ccccc1
444,OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,OC[C@@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
445,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,OC[C@@H](O)[C@@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
446,COCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,COCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O
447,CCCCCC=CCC=CCCCCCCCC(O)CC(O)COC(C)=O,CCCCCC=CCC=CCCCCCCCC(O)CC(O)COC(C)=O
448,CC(C)/C=C(\C=O)c1ccccc1,CC(C)/C=C(\C=O)c1ccccc1
449,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
450,OCC1O[C@@](CO)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O,OCC1O[C@@](CO)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O
451,Cc1cc(NS(=O)(=O)O)ccc1F,Cc1cc(NS(=O)(=O)O)ccc1F
452,CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)C1CCCCC1,CC(NC(=Nc1cc(Cl)cc(Cl)c1)NCC(=O)O)C1CCCCC1
453,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)C,CC(C)=CCC1C(=O)C(C(=O)C(C)C)=C(O)[C@]1(O)C(=O)/C=C/C(C)C
454,Cc1cccc(C)c1NC(=O)C[N+](C)(Cc1ccccc1)Cc1ccc(Cl)cc1,Cc1cccc(C)c1NC(=O)C[N+](C)(Cc1ccccc1)Cc1ccc(Cl)cc1
455,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1
456,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)c1ccccc1,CC(NC(=O)C(CC(=O)O)NC(=S)Nc1ccc(C#N)cc1)c1ccccc1
457,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1OC)C(=O)[C@@H](CC1CCN(Cc3ccccc3)CC1)C2
458,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C=C(COS(=O)(=O)O)C12,C=C1C(=O)OC2C1CCC(C)=C1C(=O)C=C(COS(=O)(=O)O)C12
459,OC[C@H]1O[C@@H](O[C@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
460,CC=CC(C)C(=O)OCC,CC=CC(C)C(=O)OCC
461,CC=NO,CC=NO
462,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C
463,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
464,COc1c(O)cc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
465,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)O,Cc1cc([N+](=O)[O-])ccc1NS(=O)(=O)O
466,COC(C)C1=CC=C(C=NO)CC1,COC(C)C1=CC=C(C=NO)CC1
467,O=C(CCc1ccc(O)c(O)c1)NCCCCN(CCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1,O=C(CCc1ccc(O)c(O)c1)NCCCCN(CCCNC(=O)CCc1ccc(O)c(O)c1)C(=O)CCc1ccc(O)c(O)c1
468,CS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O,CS(=O)(=O)NC(=Nc1ccc(C#N)cc1)NCC(=O)O
469,CC1=C(CCc2cocc2)[C@]2(C)CCC(O[C@@H]3OC(CO)C(O)C(O)C3O[C@@H]3OCC(O)C(O)C3O)C(C)(C)[C@H]2CC1,CC1=C(CCc2ccoc2)[C@]2(C)CCC(O[C@@H]3OC(CO)C(O)C(O)C3O[C@@H]3OCC(O)C(O)C3O)C(C)(C)[C@H]2CC1
470,CCCCC(C)NC(=Nc1ccc(C#N)cc1)NCC(=O)O,CCCCC(C)NC(=Nc1ccc(C#N)cc1)NCC(=O)O
471,CSCCNS(=O)(=O)O,CSCCNS(=O)(=O)O
472,COc1ccc2cc1-c1cc(ccc1O)CC1c3cc4c(cc3CCN1C)Oc1c(O4)c3c(cc1OC)CCN(C)C3C2,COc1ccc2cc1-c1cc(ccc1O)CC1c3cc4c(cc3CCN1C)Oc1c(OC)cc3c(c1O4)C(C2)N(C)CC3
473,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O
474,COc1c2occc2cc2c1oc(=O)cc2,COc1c2occc2cc2ccc(=O)oc12
475,NC(CC(=O)c1ccccc1NC=O)C(=O)O,NC(CC(=O)c1ccccc1NC=O)C(=O)O
476,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
477,OCC1O[C@H](O)[C@@H](O)[C@@H](O)C1O,OCC1O[C@H](O)[C@@H](O)[C@@H](O)C1O
478,O=C1CCCC2C3CC(CN12)C1CC(O)CCN1C3,O=C1CCCC2C3CC(CN12)C1CC(O)CCN1C3
479,Cc1ccc2oc(=O)ccc2c1,Cc1ccc2oc(=O)ccc2c1
480,CCC(=O)OCC=C(C)CCC=C(C)C,CCC(=O)OCC=C(C)CCC=C(C)C
481,CC(=O)OCC12C(O)CC(C)C3(CC(c4cocc4)OC3=O)C1CC(O)CC21CO1,CC(=O)OCC12C(O)CC(C)C3(CC(c4ccoc4)OC3=O)C1CC(O)CC21CO1
482,COc1cc(-c2c(O)c(=O)c3c(O)cc(O)cc3o2)ccc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
483,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O
484,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O,COc1ccc(CCC(=O)c2c(O)cc(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)cc2O)cc1O
485,O=C(O)CNC(=Nc1cccnc1)NCc1ccccc1,O=C(O)CNC(=Nc1cccnc1)NCc1ccccc1
486,CCC(CC)CNS(=O)(=O)O,CCC(CC)CNS(=O)(=O)O
487,CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1,CC1=C(C=O)C(C)(C)CC(OC2OC(CO)C(O)C(O)C2O)C1
488,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12
489,C[C@@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,C[C@@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
490,CCc1cccc(CC)c1NS(=O)(=O)O,CCc1cccc(CC)c1NS(=O)(=O)O
491,Cc1ccc(S(=O)(=O)CCC(=O)O)cc1,Cc1ccc(S(=O)(=O)CCC(=O)O)cc1
492,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O,NC(Cc1c[nH]c2cc(Cl)ccc12)C(=O)O
493,O=S(=O)(O)NC1CCSC1,O=S(=O)(O)NC1CCSC1
494,O=S(=O)(O)Nc1ccc(Br)cc1Br,O=S(=O)(O)Nc1ccc(Br)cc1Br
495,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
496,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO
497,NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O
498,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1,CC=C1C(OC2OC(CO)C(O)C(O)C2O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1
499,OC[C@H](O)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO,OC[C@H](O)C(O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
500,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12
501,O=C1NC(Cc2ccccc2)C(=O)N2CCCC12,O=C1NC(Cc2ccccc2)C(=O)N2CCCC12
502,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O
503,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O
504,C[C@H](O)C(=O)O,C[C@H](O)C(=O)O
505,NC(CC(=O)O)C(=O)NC(CO)Cc1ccccc1,NC(CC(=O)O)C(=O)NC(CO)Cc1ccccc1
506,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
507,O=C(O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=C(O)CC(=O)OCC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
508,C=C1C[C@@]23CC[C@H]4[C@@](C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCC[C@@]4(C)[C@H]2CC[C@@]1(O[C@@H]1OC(CO)C(O)C(O)C1O[C@H]1OC(CO)C(O)C(O)C1O)C3,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@]4(C)C(=O)OC4OC(CO)C(O)C(O)C4O)[C@H]2CC[C@@]1(O[C@@H]1OC(CO)C(O)C(O)C1O[C@H]1OC(CO)C(O)C(O)C1O)C3
509,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
510,CCCCNS(=O)(=O)O,CCCCNS(=O)(=O)O
511,CCCC(CC)NC(=O)C(N)CC(=O)O,CCCC(CC)NC(=O)C(N)CC(=O)O
512,CCCCCC=CCC=CCCCCCCCC(=O)CC(O)COC(C)=O,CCCCCC=CCC=CCCCCCCCC(=O)CC(O)COC(C)=O
513,CC(C)C1NC(=O)C(C(C)C)NC1=O,CC(C)C1NC(=O)C(C(C)C)NC1=O
514,CC(C(=O)O)C1CCC(C23C=CC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1,CC(C(=O)O)C1CCC(C23C=CC(O)C(C)(C)C2C(=O)OC3)C(C(=O)O)C1
515,CCCCCCCNC(CC(=O)O)C(=O)Nc1ccc(C#N)cc1,CCCCCCCNC(CC(=O)O)C(=O)Nc1ccc(C#N)cc1
516,CC(O)(CO)C1CC=CCC1,CC(O)(CO)C1CC=CCC1
517,CC(C)c1cccc(NS(=O)(=O)O)c1,CC(C)c1cccc(NS(=O)(=O)O)c1
518,OCC1OC(OC2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,OCC1OC(OC2(CO)OC(CCl)C(O)C2O)C(O)C(O)C1Cl
519,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1,O=C(OC1OC(CO)C(O)C(O)C1O)c1cc(O)c(O)c(O)c1
520,N[C@@H](Cc1ccc(O)cc1)C(=O)O,N[C@@H](Cc1ccc(O)cc1)C(=O)O
521,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O
522,CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(CC(C(C)C)C3(C)C)(C1=O)C2=O,CCC(C)C(=O)C1=C(O)C2(CC=C(C)C)CC3C(CC(C(C)C)C3(C)C)(C1=O)C2=O
523,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C3
524,CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C,CCCC(=O)OCC(NC(=O)C(N)CC(=O)O)C(C)C
525,CN(C)CCC=C1c2ccccc2COc2ccccc12,CN(C)CCC=C1c2ccccc2COc2ccccc21
526,O=C1NS(=O)(=O)c2ccccc12,O=C1NS(=O)(=O)c2ccccc21
527,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1
528,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O
529,O=C(CCc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)CCc1ccc(O)c(O)c1,O=C(CCc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)CCc1ccc(O)c(O)c1
530,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)C3
531,OCC1CC(O)C(O)C(OC2(CO)OC(CO)C(O)C2O)O1,OCC1CC(O)C(O)C(OC2(CO)OC(CO)C(O)C2O)O1
532,CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O,CC(C)CC(=O)C1=C(O)C2(O)C(CC3C(C)(C)C(C(C)(C)O)CC32O)C1=O
533,CCCc1nnc(NS(=O)(=O)O)s1,CCCc1nnc(NS(=O)(=O)O)s1
534,CC(CNC(=O)C(N)CC(=O)O)c1ccccc1,CC(CNC(=O)C(N)CC(=O)O)c1ccccc1
535,CCC(C)C(=O)C1=C(O)C(O)C(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)C(O)C(CC=C(C)C)C1=O
536,CC(C)CC1NC(=O)C(C)NC1=O,CC(C)CC1NC(=O)C(C)NC1=O
537,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3OCOc3c12,COc1cccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
538,O=S(=O)(O)NC1CCCCSC1,O=S(=O)(O)NC1CCCCSC1
539,CC(C)c1cccc(C(C)C)c1NS(=O)(=O)O,CC(C)c1cccc(C(C)C)c1NS(=O)(=O)O
540,COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O,COc1ccc(C2Cc3cccc(O)c3C(=O)N2)cc1O
541,CC(=CCO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C,CC(=CCO)CCC1C(C)(O)CC(OC2OCC(O)C(O)C2O)C2C(C)(CO)CCCC12C
542,CCNC(=Nc1ccc(C#N)cc1)NCC(=O)O,CCNC(=Nc1ccc(C#N)cc1)NCC(=O)O
543,C=C(C)[C@@H]1CC=C(C=O)CC1,C=C(C)[C@@H]1CC=C(C=O)CC1
544,OCC1O[C@@](CCl)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O,OCC1O[C@@](CCl)(OC2OC(CO)C(Cl)C(O)C2O)C(O)C1O
545,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O
546,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CCC(C)=CC(OC(C)=O)C12,C=C1C(=O)OC2C=C(C)C(OC(C)=O)CCC(C)=CC(OC(C)=O)C12
547,C=C1C(=O)OC2C1CCC1(C)OC13CC=C(C)C23,C=C1C(=O)OC2C1CCC1(C)OC13CC=C(C)C23
548,CC1CC=CCC1(C(=O)O)S(=O)(=O)c1ccccc1,CC1CC=CCC1(C(=O)O)S(=O)(=O)c1ccccc1
549,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C,CC(NC(=O)C(N)CC(=O)O)C(=O)NC(C)(C(C)C)C(C)C
550,CCCCC(CC)NC(=O)C(N)CC(=O)O,CCCCC(CC)NC(=O)C(N)CC(=O)O
551,O=S(=O)(O)NC1CCCSC1,O=S(=O)(O)NC1CCCSC1
552,CC1CCC(NS(=O)(=O)O)C1,CC1CCC(NS(=O)(=O)O)C1
553,CC(C)(C)c1csc(NS(=O)(=O)O)n1,CC(C)(C)c1csc(NS(=O)(=O)O)n1
554,C=C(C)C1CC23C(=O)C(C(=O)C(C)CC)=C(O)C(CC=C(C)C)(CC2C1(C)C)C3=O,C=C(C)C1CC23C(=O)C(C(=O)C(C)CC)=C(O)C(CC=C(C)C)(CC2C1(C)C)C3=O
555,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3,C=C1CC23CCC4C(C)(C(=O)OC5OC(CO)C(O)C(O)C5O)CCCC4(C)C2CCC1(OC1OCC(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)C3
556,CC1C(NS(=O)(=O)O)C(=O)N(c2ccccc2)N1C,CC1C(NS(=O)(=O)O)C(=O)N(c2ccccc2)N1C
557,OC[C@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,OC[C@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O
558,COc1ccc([C@@H]2CC(=O)c3c(cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O)O2)cc1,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1
559,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
560,CCC(C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)OO)C(CC=C(C)C)C1=O,CCC(C)C(=O)C1=C(O)[C@](O)(C(=O)/C=C/C(C)(C)OO)C(CC=C(C)C)C1=O
561,OC[C@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CO,OC[C@@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@@H](O)CO
562,COC(C)C1=CCC=C(C=NO)C1,COC(C)C1=CCC=C(C=NO)C1
563,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NC1CCCCCC1,O=C(O)CNC(=Nc1cc(Cl)cc(Cl)c1)NC1CCCCCC1
564,OC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
565,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O,CCCCCC(O)C=CC(O)C(O)CCCCCCCC(=O)O
566,COc1c2ccc(=O)oc2c(OC)c2c1cco2,COc1c2ccoc2c(OC)c2oc(=O)ccc12
567,CN(C)CCN(S(=O)(=O)O)S(=O)(=O)O,CN(C)CCN(S(=O)(=O)O)S(=O)(=O)O
